pay_date,period_start,period_end,employee_id,full_name,department,annual_salary,gross_pay,employee_taxes,benefits,net_pay,employer_cost,location,bank_account,direct_deposit_last4
2026-04-03,2026-03-21,2026-04-03,EMP-3063,Quinn Abbott,Customer Success,131768,3301.28,252.55,95.0,2953.73,3648.83,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3064,Reese Diaz,Warehouse,131905,3304.72,252.81,95.0,2956.91,3652.53,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3065,Sage Greene,Engineering,132042,3308.15,253.07,95.0,2960.08,3656.22,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3066,Taylor Jones,Sales,132179,3311.58,253.34,95.0,2963.24,3659.92,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3067,Uma Meyer,Finance,132316,3315.01,253.6,95.0,2966.41,3663.61,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3068,Val Patel,Operations,132453,3318.45,253.86,95.0,2969.59,3667.31,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3069,Winter Shah,G&A,132590,3321.88,254.12,95.0,2972.76,3671.0,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3070,Xen Vega,Customer Success,132727,3325.31,254.39,95.0,2975.92,3674.7,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3071,Alex Abbott,Warehouse,132864,3328.74,254.65,95.0,2979.09,3678.39,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3072,Blair Diaz,Engineering,133001,3332.17,254.91,95.0,2982.26,3682.08,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3073,Casey Greene,Sales,133138,3335.6,255.17,95.0,2985.43,3685.77,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3074,Drew Jones,Finance,133275,3339.04,255.44,95.0,2988.6,3689.48,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3075,Eden Meyer,Operations,133412,3342.47,255.7,95.0,2991.77,3693.17,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3076,Finley Patel,G&A,133549,3345.9,255.96,95.0,2994.94,3696.86,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3077,Gray Shah,Customer Success,133686,3349.34,256.22,95.0,2998.12,3700.56,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3078,Harper Vega,Warehouse,133823,3352.77,256.49,95.0,3001.28,3704.26,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3079,Indigo Abbott,Engineering,133960,3356.2,256.75,95.0,3004.45,3707.95,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3080,Jules Diaz,Sales,134097,3359.63,257.01,95.0,3007.62,3711.64,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3081,Kai Greene,Finance,134234,3363.07,257.27,95.0,3010.8,3715.34,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3082,Logan Jones,Operations,134371,3366.5,257.54,95.0,3013.96,3719.04,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3083,Morgan Meyer,G&A,134508,3369.93,257.8,95.0,3017.13,3722.73,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3084,Noel Patel,Customer Success,134645,3373.36,258.06,95.0,3020.3,3726.42,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3085,Oakley Shah,Warehouse,134782,3376.79,258.32,95.0,3023.47,3730.11,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3086,Parker Vega,Engineering,134919,3380.23,258.59,95.0,3026.64,3733.82,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3087,Quinn Abbott,Sales,135056,3383.66,258.85,95.0,3029.81,3737.51,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3088,Reese Diaz,Finance,135193,3387.09,259.11,95.0,3032.98,3741.2,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3089,Sage Greene,Operations,135330,3390.52,259.37,95.0,3036.15,3744.89,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3090,Taylor Jones,G&A,135467,3393.96,259.64,95.0,3039.32,3748.6,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3091,Uma Meyer,Customer Success,135604,3397.39,259.9,95.0,3042.49,3752.29,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3092,Val Patel,Warehouse,135741,3400.82,260.16,95.0,3045.66,3755.98,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3093,Winter Shah,Engineering,135878,3404.26,260.43,95.0,3048.83,3759.69,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3094,Xen Vega,Sales,136015,3407.69,260.69,95.0,3052.0,3763.38,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3095,Alex Abbott,Finance,136152,3411.12,260.95,95.0,3055.17,3767.07,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3096,Blair Diaz,Operations,136289,3414.55,261.21,95.0,3058.34,3770.76,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3097,Casey Greene,G&A,136426,3417.98,261.48,95.0,3061.5,3774.46,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3098,Drew Jones,Customer Success,136563,3421.41,261.74,95.0,3064.67,3778.15,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3099,Eden Meyer,Warehouse,136700,3424.85,262.0,95.0,3067.85,3781.85,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3100,Finley Patel,Engineering,136837,3428.28,262.26,95.0,3071.02,3785.54,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3101,Gray Shah,Sales,136974,3431.71,262.53,95.0,3074.18,3789.24,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3102,Harper Vega,Finance,137111,3435.14,262.79,95.0,3077.35,3792.93,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3103,Indigo Abbott,Operations,137248,3438.58,263.05,95.0,3080.53,3796.63,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3104,Jules Diaz,G&A,137385,3442.01,263.31,95.0,3083.7,3800.32,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3105,Kai Greene,Customer Success,137522,3445.44,263.58,95.0,3086.86,3804.02,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3106,Logan Jones,Warehouse,137659,3448.88,263.84,95.0,3090.04,3807.72,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3107,Morgan Meyer,Engineering,137796,3452.31,264.1,95.0,3093.21,3811.41,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3108,Noel Patel,Sales,137933,3455.74,264.36,95.0,3096.38,3815.1,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3109,Oakley Shah,Finance,138070,3459.17,264.63,95.0,3099.54,3818.8,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3110,Parker Vega,Operations,138207,3462.6,264.89,95.0,3102.71,3822.49,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3111,Quinn Abbott,G&A,138344,3466.03,265.15,95.0,3105.88,3826.18,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3112,Reese Diaz,Customer Success,138481,3469.47,265.41,95.0,3109.06,3829.88,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3113,Sage Greene,Warehouse,138618,3472.9,265.68,95.0,3112.22,3833.58,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3114,Taylor Jones,Engineering,138755,3476.33,265.94,95.0,3115.39,3837.27,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3115,Uma Meyer,Sales,138892,3479.77,266.2,95.0,3118.57,3840.97,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3116,Val Patel,Finance,139029,3483.2,266.46,95.0,3121.74,3844.66,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3117,Winter Shah,Operations,139166,3486.63,266.73,95.0,3124.9,3848.36,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3118,Xen Vega,G&A,139303,3490.06,266.99,95.0,3128.07,3852.05,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3119,Alex Abbott,Customer Success,139440,3493.5,267.25,95.0,3131.25,3855.75,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3120,Blair Diaz,Warehouse,139577,3496.93,267.52,95.0,3134.41,3859.45,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3121,Casey Greene,Engineering,139714,3500.36,267.78,95.0,3137.58,3863.14,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3122,Drew Jones,Sales,139851,3503.79,268.04,95.0,3140.75,3866.83,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3123,Eden Meyer,Finance,139988,3507.22,268.3,95.0,3143.92,3870.52,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3124,Finley Patel,Operations,140125,3510.65,268.56,95.0,3147.09,3874.21,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3125,Gray Shah,G&A,140262,3514.09,268.83,95.0,3150.26,3877.92,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3126,Harper Vega,Customer Success,140399,3517.52,269.09,95.0,3153.43,3881.61,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3127,Indigo Abbott,Warehouse,140536,3520.95,269.35,95.0,3156.6,3885.3,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3128,Jules Diaz,Engineering,140673,3524.39,269.62,95.0,3159.77,3889.01,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3129,Kai Greene,Sales,140810,3527.82,269.88,95.0,3162.94,3892.7,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3130,Logan Jones,Finance,140947,3531.25,270.14,95.0,3166.11,3896.39,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3131,Morgan Meyer,Operations,141084,3534.68,270.4,95.0,3169.28,3900.08,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3132,Noel Patel,G&A,141221,3538.12,270.67,95.0,3172.45,3903.79,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3133,Oakley Shah,Customer Success,141358,3541.55,270.93,95.0,3175.62,3907.48,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3134,Parker Vega,Warehouse,141495,3544.98,271.19,95.0,3178.79,3911.17,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3135,Quinn Abbott,Engineering,141632,3548.41,271.45,95.0,3181.96,3914.86,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3136,Reese Diaz,Sales,141769,3551.84,271.72,95.0,3185.12,3918.56,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3137,Sage Greene,Finance,141906,3555.28,271.98,95.0,3188.3,3922.26,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3138,Taylor Jones,Operations,142043,3558.71,272.24,95.0,3191.47,3925.95,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3139,Uma Meyer,G&A,142180,3562.14,272.5,95.0,3194.64,3929.64,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3140,Val Patel,Customer Success,142317,3565.57,272.77,95.0,3197.8,3933.34,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3141,Winter Shah,Warehouse,142454,3569.01,273.03,95.0,3200.98,3937.04,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3142,Xen Vega,Engineering,142591,3572.44,273.29,95.0,3204.15,3940.73,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3143,Alex Abbott,Sales,142728,3575.87,273.55,95.0,3207.32,3944.42,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3144,Blair Diaz,Finance,142865,3579.31,273.82,95.0,3210.49,3948.13,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3145,Casey Greene,Operations,143002,3582.74,274.08,95.0,3213.66,3951.82,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3146,Drew Jones,G&A,143139,3586.17,274.34,95.0,3216.83,3955.51,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3147,Eden Meyer,Customer Success,143276,3589.6,274.6,95.0,3220.0,3959.2,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3148,Finley Patel,Warehouse,143413,3593.03,274.87,95.0,3223.16,3962.9,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3149,Gray Shah,Engineering,143550,3596.46,275.13,95.0,3226.33,3966.59,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3150,Harper Vega,Sales,143687,3599.9,275.39,95.0,3229.51,3970.29,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3151,Indigo Abbott,Finance,143824,3603.33,275.65,95.0,3232.68,3973.98,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3152,Jules Diaz,Operations,143961,3606.76,275.92,95.0,3235.84,3977.68,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3153,Kai Greene,G&A,144098,3610.19,276.18,95.0,3239.01,3981.37,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3154,Logan Jones,Customer Success,144235,3613.63,276.44,95.0,3242.19,3985.07,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3155,Morgan Meyer,Warehouse,144372,3617.06,276.71,95.0,3245.35,3988.77,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3156,Noel Patel,Engineering,144509,3620.49,276.97,95.0,3248.52,3992.46,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3157,Oakley Shah,Sales,144646,3623.93,277.23,95.0,3251.7,3996.16,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3158,Parker Vega,Finance,144783,3627.36,277.49,95.0,3254.87,3999.85,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3159,Quinn Abbott,Operations,144920,3630.79,277.76,95.0,3258.03,4003.55,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3160,Reese Diaz,G&A,145057,3634.22,278.02,95.0,3261.2,4007.24,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3161,Sage Greene,Customer Success,145194,3637.65,278.28,95.0,3264.37,4010.93,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3162,Taylor Jones,Warehouse,145331,3641.08,278.54,95.0,3267.54,4014.62,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3163,Uma Meyer,Engineering,145468,3644.52,278.81,95.0,3270.71,4018.33,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3164,Val Patel,Sales,145605,3647.95,279.07,95.0,3273.88,4022.02,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3165,Winter Shah,Finance,145742,3651.38,279.33,95.0,3277.05,4025.71,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3166,Xen Vega,Operations,145879,3654.82,279.59,95.0,3280.23,4029.41,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3167,Alex Abbott,G&A,146016,3658.25,279.86,95.0,3283.39,4033.11,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3168,Blair Diaz,Customer Success,146153,3661.68,280.12,95.0,3286.56,4036.8,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3169,Casey Greene,Warehouse,146290,3665.11,280.38,95.0,3289.73,4040.49,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3170,Drew Jones,Engineering,146427,3668.55,280.64,95.0,3292.91,4044.19,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3171,Eden Meyer,Sales,146564,3671.98,280.91,95.0,3296.07,4047.89,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3172,Finley Patel,Finance,146701,3675.41,281.17,95.0,3299.24,4051.58,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3173,Gray Shah,Operations,146838,3678.85,281.43,95.0,3302.42,4055.28,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3174,Harper Vega,G&A,146975,3682.27,281.69,95.0,3305.58,4058.96,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3175,Indigo Abbott,Customer Success,147112,3685.7,281.96,95.0,3308.74,4062.66,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3176,Jules Diaz,Warehouse,147249,3689.14,282.22,95.0,3311.92,4066.36,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3177,Kai Greene,Engineering,147386,3692.57,282.48,95.0,3315.09,4070.05,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3178,Logan Jones,Sales,147523,3696.0,282.74,95.0,3318.26,4073.74,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3179,Morgan Meyer,Finance,147660,3699.44,283.01,95.0,3321.43,4077.45,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3180,Noel Patel,Operations,147797,3702.87,283.27,95.0,3324.6,4081.14,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3181,Oakley Shah,G&A,147934,3706.3,283.53,95.0,3327.77,4084.83,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3182,Parker Vega,Customer Success,148071,3709.73,283.79,95.0,3330.94,4088.52,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3183,Quinn Abbott,Warehouse,148208,3713.17,284.06,95.0,3334.11,4092.23,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3184,Reese Diaz,Engineering,148345,3716.6,284.32,95.0,3337.28,4095.92,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3185,Sage Greene,Sales,148482,3720.03,284.58,95.0,3340.45,4099.61,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3186,Taylor Jones,Finance,148619,3723.47,284.85,95.0,3343.62,4103.32,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3187,Uma Meyer,Operations,148756,3726.89,285.11,95.0,3346.78,4107.0,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3188,Val Patel,G&A,148893,3730.33,285.37,95.0,3349.96,4110.7,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3189,Winter Shah,Customer Success,149030,3733.76,285.63,95.0,3353.13,4114.39,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3190,Xen Vega,Warehouse,149167,3737.19,285.9,95.0,3356.29,4118.09,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3191,Alex Abbott,Engineering,149304,3740.62,286.16,95.0,3359.46,4121.78,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3192,Blair Diaz,Sales,149441,3744.06,286.42,95.0,3362.64,4125.48,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3193,Casey Greene,Finance,149578,3747.49,286.68,95.0,3365.81,4129.17,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3194,Drew Jones,Operations,149715,3750.92,286.95,95.0,3368.97,4132.87,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3195,Eden Meyer,G&A,149852,3754.36,287.21,95.0,3372.15,4136.57,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3196,Finley Patel,Customer Success,149989,3757.79,287.47,95.0,3375.32,4140.26,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3197,Gray Shah,Warehouse,150126,3761.22,287.73,95.0,3378.49,4143.95,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3198,Harper Vega,Engineering,150263,3764.65,288.0,95.0,3381.65,4147.65,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3199,Indigo Abbott,Sales,150400,3768.09,288.26,95.0,3384.83,4151.35,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3200,Jules Diaz,Finance,150537,3771.51,288.52,95.0,3387.99,4155.03,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3201,Kai Greene,Operations,150674,3774.95,288.78,95.0,3391.17,4158.73,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3202,Logan Jones,G&A,150811,3778.38,289.05,95.0,3394.33,4162.43,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3203,Morgan Meyer,Customer Success,150948,3781.81,289.31,95.0,3397.5,4166.12,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3204,Noel Patel,Warehouse,151085,3785.24,289.57,95.0,3400.67,4169.81,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3205,Oakley Shah,Engineering,151222,3788.68,289.83,95.0,3403.85,4173.51,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3206,Parker Vega,Sales,151359,3792.11,290.1,95.0,3407.01,4177.21,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3207,Quinn Abbott,Finance,151496,3795.54,290.36,95.0,3410.18,4180.9,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3208,Reese Diaz,Operations,151633,3798.98,290.62,95.0,3413.36,4184.6,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3209,Sage Greene,G&A,151770,3802.41,290.88,95.0,3416.53,4188.29,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3210,Taylor Jones,Customer Success,151907,3805.84,291.15,95.0,3419.69,4191.99,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3211,Uma Meyer,Warehouse,152044,3809.27,291.41,95.0,3422.86,4195.68,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3212,Val Patel,Engineering,152181,3812.71,291.67,95.0,3426.04,4199.38,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3213,Winter Shah,Sales,152318,3816.13,291.93,95.0,3429.2,4203.06,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3214,Xen Vega,Finance,152455,3819.57,292.2,95.0,3432.37,4206.77,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3215,Alex Abbott,Operations,152592,3823.0,292.46,95.0,3435.54,4210.46,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3216,Blair Diaz,G&A,152729,3826.43,292.72,95.0,3438.71,4214.15,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3217,Casey Greene,Customer Success,152866,3829.87,292.99,95.0,3441.88,4217.86,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3218,Drew Jones,Warehouse,153003,3833.3,293.25,95.0,3445.05,4221.55,"Cambridge, MA",BANK-PAYROLL,
2026-04-03,2026-03-21,2026-04-03,EMP-3219,Eden Meyer,Engineering,153140,3836.73,293.51,95.0,3448.22,4225.24,"Cambridge, MA",BANK-PAYROLL,
